Date,KO,PEP
2022-04-28,58.787174224853516,156.2130889892578
2022-04-29,57.38388442993164,151.1174774169922
2022-05-02,56.3447380065918,147.64112854003906
2022-05-03,56.02500534057617,147.8435821533203
2022-05-04,57.756900787353516,153.00962829589844
2022-05-05,57.295066833496094,149.95578002929688
2022-05-06,57.49934387207031,149.9733428955078
2022-05-09,57.38388442993164,151.1086883544922
2022-05-10,56.85098648071289,150.92384338378906
2022-05-11,57.11743927001953,150.19338989257812
2022-05-12,57.295066833496094,149.96458435058594
2022-05-13,58.36974334716797,152.8864288330078
2022-05-16,58.5828971862793,154.42652893066406
2022-05-17,58.423030853271484,153.5376739501953
2022-05-18,54.35526657104492,144.0240478515625
2022-05-19,53.28947830200195,141.8678741455078
2022-05-20,54.15987014770508,142.75677490234375
2022-05-23,55.829612731933594,145.74020385742188
2022-05-24,56.85987091064453,147.6939697265625
2022-05-25,56.90427780151367,148.7060546875
2022-05-26,57.10855484008789,149.7093505859375
2022-05-27,57.446048736572266,151.1702880859375
